arrests,countyid,density,popul,perc1019,perc2029,percblack,percmale,rpcincmaint,rpcpersinc,rpcunemins,year,murders,murdrate,arrestrate,statefips,countyfips,execs,lpopul,execrate
33,6111,379.7865,701066,14.53244,14.15173,2.439856,50.50537,184.275,16006.95,97.2,1994,28,0.3993918,0.4707117,6,111,0,13.46036,0.0
28,6111,382.9269,706863,14.66607,13.67408,2.432013,50.51403,186.304,16358.67,80.032,1995,26,0.3678223,0.3961164,6,111,0,13.46859,0.0
31,6111,387.1903,714733,14.80945,13.35702,2.447487,50.56308,186.296,16485.28,74.646,1996,33,0.4617109,0.4337284,6,111,0,13.47966,0.0
8,6113,112.39,113792,17.96,24.83,1.8,43.21,255.15,13340.7,99.63,1980,10,0.8787964,0.7030371,6,113,0,11.64213,0.0
9,6113,113.82,115232,17.48,24.99,1.87,43.2,255.83,12667.63,93.33,1981,4,0.3471258,0.781033,6,113,0,11.6547,0.0
5,6113,116.3,117744,16.97,25.02,1.94,43.05,238.05,11933.55,109.71,1982,2,0.16986,0.4246501,6,113,0,11.67627,0.0
8,6113,117.93,119392,16.46,24.9,1.99,42.89,233.7,11719.05,120.36,1983,10,0.837577,0.6700616,6,113,0,11.69017,0.0
4,6113,119.36,120848,16.0,24.75,2.06,42.77,239.29,12614.09,85.53,1984,9,0.7447372,0.3309943,6,113,0,11.70229,0.0
8,6113,122.24,123760,15.72,24.43,2.12,42.65,237.57,12746.08,102.08,1985,8,0.6464124,0.6464124,6,113,0,11.7261,0.0
6,6113,123.61,125152,15.54,23.95,2.17,42.5,245.6,13447.57,100.43,1986,10,0.7990284,0.479417,6,113,0,11.73728,0.0
14,6113,126.93,128512,15.46,23.42,2.22,42.39,258.72,13694.55,79.2,1987,9,0.7003237,1.089392,6,113,0,11.76378,0.0
13,6113,131.64,133280,15.4,22.93,2.28,42.29,279.18,13244.97,68.53,1988,10,0.7503001,0.9753901,6,113,0,11.80021,0.0
20,6113,136.54,138240,15.28,22.62,2.34,42.15,293.75,13815.03,62.14,1989,13,0.9403935,1.446759,6,113,0,11.83675,0.0
13,6113,139.2,140928,15.1,22.13,2.36,41.96,301.8,13855.41,75.07,1990,11,0.7805404,0.9224569,6,113,0,11.856,0.0
12,6113,141.88,143648,14.91,21.65,2.39,41.79,325.16,13656.06,101.29,1991,10,0.6961461,0.8353754,6,113,0,11.87512,0.0
13,6113,144.73,146528,14.73,21.17,2.41,41.62,345.09,13871.41,152.58,1992,5,0.3412317,0.8872025,6,113,0,11.89497,0.0
8,6113,143.6831,145470,14.65663,20.39115,2.389496,49.7429,330.084,14107.11,149.472,1993,10,0.687427,0.5499416,6,113,0,11.88772,0.0
13,6113,144.6323,146431,14.76805,19.59694,2.38679,49.7982,330.075,14281.65,95.175,1994,11,0.7512071,0.8877901,6,113,0,11.89431,0.0
8,6113,146.5287,148351,14.9153,19.00358,2.39567,49.85069,331.28,14500.22,82.656,1995,9,0.6066693,0.5392616,6,113,0,11.90734,0.0
7,6113,148.0833,149925,15.02418,18.52193,2.399199,49.87761,334.312,14512.59,74.646,1996,7,0.4669001,0.4669001,6,113,0,11.91789,0.0
6,6115,78.99,49800,17.84,19.97,4.57,41.87,466.56,9696.91,142.15,1980,5,1.004016,1.204819,6,115,0,10.81577,0.0
5,6115,79.32,50008,17.38,19.99,4.55,41.78,449.08,9380.21,140.54,1981,7,1.399776,0.99984,6,115,0,10.81994,0.0
6,6115,81.16,51168,16.87,19.91,4.49,41.55,450.22,8880.3,168.7,1982,4,0.7817386,1.172608,6,115,0,10.84287,0.0
9,6115,82.04,51720,16.36,19.7,4.47,41.28,463.39,8753.18,169.51,1983,7,1.353442,1.740139,6,115,0,10.8536,0.0
10,6115,83.12,52400,15.84,19.47,4.43,41.07,478.58,9100.66,119.16,1984,3,0.5725191,1.908397,6,115,0,10.86666,0.0
9,6115,84.57,53320,15.5,19.08,4.38,40.86,492.77,9352.38,120.64,1985,5,0.9377344,1.687922,6,115,0,10.88407,0.0
9,6115,85.3,53776,15.2,18.58,4.35,40.64,529.54,9515.28,113.21,1986,5,0.9297828,1.673609,6,115,0,10.89258,0.0
7,6115,86.87,54768,15.09,18.02,4.31,40.46,557.04,9606.08,82.72,1987,4,0.7303535,1.278119,6,115,0,10.91086,0.0
3,6115,88.56,55832,14.96,17.5,4.3,40.22,590.51,9683.31,76.14,1988,3,0.5373263,0.5373263,6,115,0,10.9301,0.0
9,6115,90.41,57000,14.83,17.08,4.29,40.02,614.13,9913.19,69.4,1989,15,2.631579,1.578947,6,115,0,10.95081,0.0
4,6115,92.38,58240,14.7,16.53,4.29,39.74,635.78,9580.36,85.03,1990,9,1.54533,0.6868132,6,115,0,10.97233,0.0
11,6115,94.36,59488,14.58,16.01,4.28,39.47,664.27,9827.52,124.05,1991,5,0.8405057,1.849112,6,115,0,10.99353,0.0
9,6115,96.44,60800,14.48,15.49,4.28,39.21,686.62,9907.84,189.66,1992,8,1.315789,1.480263,6,115,0,11.01534,0.0
0,6115,97.10655,61221,14.65837,14.59303,4.297545,49.82114,651.172,9527.456,193.068,1993,3,0.4900279,0,6,115,0,11.02225,0.0
13,6115,97.80129,61659,14.77481,13.70927,4.219984,49.70888,660.825,9251.55,118.8,1994,4,0.6487293,2.10837,6,115,0,11.02937,0.0
5,6115,96.85594,61063,14.9878,13.40746,4.292288,49.81085,678.304,9366.368,94.464,1995,4,0.6550612,0.8188264,6,115,0,11.01966,0.0
4,6115,96.60532,60905,15.16788,13.05968,4.264018,49.82514,669.262,9576.38,86.768,1996,2,0.3283803,0.6567605,6,115,0,11.01707,0.0
